Entity,Year,"GDP per capita, PPP (constant 2021 international $)",Urban population (HYDE estimates and UN projections),Rural population (HYDE estimates and UN projections),Population - Scenario: SSP2 - Sex: All -Age: All -Education: Post Secondary, Population - Scenario: SSP2 - Sex: All -Age: All - Education: Upper Secondary,Population - Scenario: SSP2 - Sex: All - Age: All -Education: Lower Secondary,Population - Scenario: SSP2 - Sex: All -Age: All -Education: Primary,Population - Scenario: SSP2 - Sex: All -Age: All -Education: Incomplete Primary,Population - Scenario: SSP2 - Sex: All -Age: All -Education: None,Population - Scenario: SSP2 - Sex: All -Age: All -Education: Under 15,Individuals using the Internet (% of population),Fixed telephone subscriptions,Fixed broadband subscriptions,Mobile cellular subscriptions,Number of Internet users,65+ years_x,25-64 years_x,15-24 years_x,5-14 years_x,0-4 years_x,65+ years_y,25-64 years_y,15-24 years_y,5-14 years_y,0-4 years_y,Death rate,Birth rate,Other renewables excluding bioenergy - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from bioenergy - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from solar - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from wind - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from hydro - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from nuclear - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from oil - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from gas - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from coal - TWh (adapted for visualization of chart electricity-prod-source-stacked),Access to electricity (% of population),Annual CO₂ emissions
Fiji,1992,8261.304,315191.06,423745.66,,,,,,,,0.0,49610.0,,0.0,0.0,12199.0,157040.0,73373.0,95249.0,51625.0,11204.0,156823.0,74414.0,98621.0,54811.0,6.499,28.362,,,,,,,,,,,730309.0
Fiji,1993,8383.651,325266.53,423083.62,,,,,,,,0.006678447,53997.0,,0.0,52.78504,12394.0,159439.0,73590.0,95346.0,51145.0,11297.0,159042.0,74910.0,98935.0,54286.0,6.499,27.693,,,,,,,,,,,728647.0
Fiji,1994,8762.415,335540.12,422224.06,,,,,,,,0.007907399,59471.0,,1100.0,62.846424,12606.0,161641.0,74071.0,95171.0,50542.0,11408.0,161099.0,75684.0,98930.0,53632.0,6.426,27.091,,,,,,,,,,,723077.0
Fiji,1995,8936.778,345563.84,421615.0,47900.0,55700.0,184500.0,147200.0,44400.0,12200.0,283600.0,0.009115343,64772.0,,2200.0,72.80889,12842.0,163629.0,74802.0,94780.0,49873.0,11541.0,162995.0,76718.0,98668.0,52910.0,6.395,26.767,,,,,,,,,,,736697.0
Fiji,1996,9306.982,355232.72,419146.8,,,,,,,,0.06443714,70018.0,,3700.0,517.93866,13123.0,165665.0,75940.0,94327.0,49304.0,11703.0,164964.0,78143.0,98318.0,52309.0,6.368,26.476,,,,,,,,,,66.9,792447.0
Fiji,1997,9008.645,362753.12,418827.28,,,,,,,,0.22345485,71793.0,,5200.0,1814.7773,13557.0,168222.0,77698.0,93935.0,48980.0,12026.0,167574.0,80104.0,98043.0,52007.0,6.372,25.765,,,,,,,,,,71.771515,764285.0
Fiji,1998,9013.452,369711.38,419070.1,,,,,,,,0.63316786,76933.0,,8000.0,5206.2734,14132.0,171053.0,79845.0,93457.0,48769.0,12496.0,170583.0,82395.0,97686.0,51849.0,6.382,25.189,,,,,,,,,,73.089584,743300.0
Fiji,1999,9693.8125,376538.75,419444.0,,,,,,,,0.9424621,81518.0,,23380.0,7839.7295,14756.0,173765.0,81988.0,92793.0,48531.0,13002.0,173531.0,84670.0,97147.0,51649.0,6.416,24.725,,,,,,,,,,74.40282,756467.0
Fiji,2000,9426.113,383339.03,419845.16,57500.0,75000.0,203500.0,143100.0,38300.0,9600.0,284100.0,1.49685,86400.0,,55057.0,12587.246,15406.0,176589.0,83723.0,92232.0,48236.0,13511.0,176628.0,86480.0,96737.0,51379.0,6.818,24.328,0.0,0.13,0.0,0.0,0.41,0.0,0.21,0.0,0.0,76.8,814852.0
Fiji,2001,9516.328,387691.3,417637.1,,,,,,,,1.85798,92222.0,,80933.0,15785.497,16051.0,179650.0,84841.0,91894.0,47905.0,13993.0,180011.0,87647.0,96563.0,51046.0,6.946,24.272,0.0,0.13,0.0,0.0,0.46,0.0,0.2,0.0,0.0,77.7,1003936.06
Fiji,2002,9724.101,392061.3,415411.3,,,,,,,,6.15265,97515.0,,89900.0,52793.242,16688.0,182832.0,85590.0,91557.0,47727.0,14446.0,183534.0,88466.0,96360.0,50867.0,7.478,24.339,0.0,0.13,0.0,0.0,0.45,0.0,0.25,0.0,0.0,79.6,835392.0
Fiji,2003,9727.956,396449.03,413167.78,,,,,,,,6.72543,102023.0,,109882.0,58262.31,17323.0,186069.0,86084.0,91080.0,47766.0,14882.0,187154.0,89027.0,95992.0,50918.0,7.496,24.265,0.0,0.13,0.0,0.0,0.34,0.0,0.4,0.0,0.0,80.0,989280.0
Fiji,2004,10148.878,400854.47,410906.56,,,,,,,,7.41294,105000.0,,142190.0,64816.258,17991.0,189400.0,86296.0,90514.0,47933.0,15374.0,190922.0,89316.0,95522.0,51102.0,7.515,24.128,0.0,0.13,0.0,0.0,0.37,0.0,0.38,0.0,0.0,80.6,1293392.0
Fiji,2005,10127.111,405277.66,408627.6,74400.0,98800.0,213500.0,143300.0,33500.0,7400.0,250900.0,8.45364,112493.0,7000.0,205000.0,74593.53,18709.0,192822.0,86306.0,89890.0,48206.0,15888.0,194792.0,89411.0,94972.0,51389.0,7.567,24.003,0.0,0.13,0.0,0.0,0.34,0.0,0.42,0.0,0.0,81.6,1025920.06
Fiji,2006,10222.198,412424.62,409014.6,,,,,,,,9.60004,115000.0,8500.0,284661.0,85475.86,19464.0,196315.0,86136.0,89274.0,48532.0,16422.0,198744.0,89343.0,94415.0,51723.0,7.616,23.964,0.0,0.13,0.0,0.0,0.34,0.0,0.43,0.0,0.0,82.6,1146832.0
Fiji,2007,10050.951,419633.88,409339.28,,,,,,,,10.8978,121845.0,11500.0,530048.0,97845.414,20251.0,199781.0,85699.0,88751.0,48755.0,16996.0,202699.0,89021.0,93937.0,51953.0,7.734,23.716,0.0,0.09,0.0,0.01,0.51,0.0,0.28,0.0,0.0,88.9,1084544.0
Fiji,2008,10092.18,426905.4,409601.72,,,,,,,,13.0,129100.0,13000.0,600000.0,117442.39,21018.0,202943.0,85070.0,88262.0,48934.0,17515.0,206048.0,88297.0,93303.0,52027.0,7.796,23.293,0.0,0.05,0.0,0.02,0.5,0.0,0.27,0.0,0.0,86.2,791424.0
Fiji,2009,9910.175,434239.22,409801.84,,,,,,,,17.0,136782.0,12800.0,640000.0,154231.98,21753.0,205788.0,84344.0,87845.0,49048.0,17962.0,208740.0,87272.0,92539.0,51956.0,7.915,22.839,0.0,0.04,0.0,0.02,0.46,0.0,0.31,0.0,0.0,85.6,699824.0
Fiji,2010,10167.35,441635.3,409939.7,92600.0,132500.0,218500.0,133800.0,27700.0,5400.0,249400.0,20.0,129845.0,23300.0,697920.0,182085.2,22552.0,208348.0,83676.0,87534.0,48920.0,18446.0,211109.0,86337.0,91832.0,51670.0,7.799,22.328,0.0,0.04,0.0,0.01,0.41,0.0,0.42,0.0,0.0,92.4,1029584.06
Fiji,2011,10412.996,449221.94,409463.12,,,,,,,,28.0,129845.0,23300.0,727000.0,255637.48,23466.0,210521.0,83194.0,87329.0,48483.0,19005.0,213123.0,85599.0,91168.0,51117.0,7.897,21.76,0.0,0.04,0.0,0.0,0.45,0.0,0.36,0.0,0.0,92.5,934320.0
Fiji,2012,10537.692,456873.16,408921.94,,,,,,,,33.7424,88417.0,13500.0,858809.0,308715.22,24379.0,212460.0,82665.0,87356.0,47810.0,19495.0,214861.0,84803.0,90719.0,50382.0,8.777,21.583,0.0,0.04,0.0,0.01,0.52,0.0,0.29,0.0,0.0,92.6,912336.0
Fiji,2013,11019.298,464588.9,408316.22,,,,,,,,35.2,70225.0,10900.0,930406.0,322558.03,25259.0,214253.0,81925.0,87536.0,47124.0,19966.0,216422.0,83787.0,90435.0,49651.0,8.43,21.495,0.0,0.04,0.0,0.0,0.52,0.0,0.32,0.0,0.0,91.8,1036911.94
Fiji,2014,11621.13,472369.28,407645.9,,,,,,,,37.4,75750.0,12400.0,876176.0,343178.3,26162.0,216001.0,81034.0,87708.0,46521.0,20482.0,217896.0,82614.0,90165.0,49012.0,8.562,21.291,0.0,0.04,0.0,0.0,0.4,0.0,0.47,0.0,0.0,93.0,1179808.0
Fiji,2015,12131.092,480214.2,406911.03,109300.0,163600.0,214900.0,120900.0,23000.0,4000.0,256500.0,42.5,72565.0,12700.0,965950.0,390397.78,26986.0,217835.0,80039.0,87848.0,45987.0,20867.0,219340.0,81335.0,89888.0,48463.0,8.791,20.998,0.0,0.04,0.0,0.01,0.4,0.0,0.48,0.0,0.0,93.2,1242096.0
Fiji,2016,12419.825,487270.47,405401.72,,,,,,,,49.42,74182.0,12300.0,1040000.0,454252.3,27733.0,219615.0,79029.0,87807.0,45494.0,21257.0,220782.0,80024.0,89476.0,47956.0,8.792,20.55,0.0,0.02,0.01,0.0,0.49,0.0,0.43,0.0,0.0,93.4,1176144.0
Fiji,2017,13090.501,494377.16,403842.03,,,,,,,,65.78,75952.0,12100.0,1030000.0,604361.6,28556.0,221099.0,78124.0,87474.0,44902.0,21773.0,221962.0,78774.0,88777.0,47335.0,8.695,20.029,0.0,0.01,0.01,0.0,0.49,0.0,0.51,0.0,0.0,96.0,1308048.0
Fiji,2018,13612.952,501534.2,402231.97,,,,,,,,68.9,56278.0,19100.0,1020000.0,631939.8,29437.0,222236.0,77370.0,86938.0,44120.0,22340.0,222740.0,77636.0,87882.0,46487.0,8.939,19.601,0.0,0.02,0.01,0.0,0.56,0.0,0.45,0.0,0.0,95.1,1355537.0
Fiji,2019,13567.474,508741.62,400571.53,,,,,,,,77.1867,51064.0,21500.0,1030000.0,706184.2,30308.0,223099.0,76788.0,86274.0,43199.0,22950.0,223245.0,76646.0,86910.0,45480.0,9.092,19.226,0.0,0.04,0.01,0.0,0.57,0.0,0.48,0.0,0.0,96.1,1355680.0
Fiji,2020,11254.97,515999.4,398860.72,132700.0,168200.0,196500.0,125000.0,22500.0,4200.0,269100.0,83.0267,48510.0,23100.0,991500.0,776597.06,31224.0,224392.0,76581.0,85801.0,42292.0,23567.0,224164.0,76065.0,86341.0,44547.0,9.286,18.828,0.0,0.04,0.01,0.0,0.57,0.0,0.4,0.0,0.0,97.1,1003936.06
Fiji,2021,10685.197,540795.94,409178.84,,,,,,,,81.9,48510.0,23100.0,991500.0,803593.8,31968.0,226001.0,76734.0,85433.0,41469.0,23994.0,225380.0,75890.0,86091.0,43761.0,11.157,18.55,0.0,0.03,0.01,0.0,0.57,0.0,0.4,0.0,0.0,92.1,1095536.0
Fiji,2022,12762.347,554373.56,410546.44,,,,,,,,85.2199,,23300.0,,,32664.0,227629.0,77193.0,84952.0,40720.0,24432.0,226700.0,76112.0,85928.0,43096.0,9.299,18.242,0.0,0.04,0.01,0.0,0.57,0.0,0.42,0.0,0.0,92.0,1121761.0
Fiji,2023,13652.491,556192.25,403120.47,,,,,,,,,,,,,33548.0,229455.0,77940.0,84472.0,40085.0,25080.0,228287.0,76765.0,85953.0,42572.0,9.255,17.996,,,,,,,,,,,1146151.0
Fiji,2024,,559863.0,385980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2025,,567088.0,383342.0,151600.0,193900.0,194400.0,116900.0,18400.0,3100.0,263600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands [Islas Malvinas],2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,1970,,10811.0,28272.0,,,,,,,,,,,,,1764.0,7731.0,2923.0,3780.0,2140.0,1570.0,8858.0,3353.0,3979.0,2217.0,7.059,21.341,,,,,,,,,,,256480.02
Faroe Islands,1971,,11111.0,28236.0,,,,,,,,,,,,,1797.0,7832.0,2982.0,3842.0,2093.0,1601.0,9001.0,3380.0,4058.0,2159.0,7.038,20.304,,,,,,,,,,,260144.0
Faroe Islands,1972,,11412.0,28199.0,,,,,,,,,,,,,1836.0,7934.0,3054.0,3910.0,2033.0,1641.0,9151.0,3426.0,4142.0,2095.0,7.056,20.834,,,,,,,,,,,234496.0
Faroe Islands,1973,,11717.0,28158.0,,,,,,,,,,,,,1874.0,8047.0,3108.0,3977.0,1977.0,1678.0,9293.0,3468.0,4209.0,2054.0,7.059,20.955,,,,,,,,,,,252815.98
Faroe Islands,1974,,12036.0,28103.0,,,,,,,,,,,,,1915.0,8173.0,3140.0,4032.0,1933.0,1727.0,9436.0,3499.0,4252.0,2046.0,7.093,20.231,,,,,,,,,,,300448.0
Faroe Islands,1975,,12370.0,28033.0,,,,,,,,,,,,,1953.0,8313.0,3160.0,4073.0,1900.0,1782.0,9582.0,3522.0,4273.0,2063.0,7.107,19.336,,,,,,,,,,,348080.0
Faroe Islands,1976,,12724.0,28154.2,,,,,,,,,,,,,1994.0,8442.0,3177.0,4097.0,1880.0,1844.0,9726.0,3552.0,4277.0,2076.0,7.119,18.405,,,,,,,,,,,329760.0
Faroe Islands,1977,,13094.0,28259.4,,,,,,,,,,,,,2050.0,8566.0,3216.0,4098.0,1871.0,1902.0,9875.0,3600.0,4271.0,2065.0,7.115,18.094,,,,,,,,,,,406704.0
Faroe Islands,1978,,13285.0,28543.6,,,,,,,,,,,,,2119.0,8696.0,3292.0,4080.0,1866.0,1962.0,10024.0,3679.0,4270.0,2031.0,7.12,17.645,,,,,,,,,,,399376.0
Faroe Islands,1979,,13418.0,28885.8,,,,,,,,,,,,,2198.0,8835.0,3385.0,4054.0,1856.0,2028.0,10173.0,3774.0,4276.0,1997.0,7.207,18.407,,,,,,,,,,,479984.0
Faroe Islands,1980,,13540.0,29239.0,,,,,,,,,,,,,2283.0,8973.0,3470.0,4029.0,1848.0,2085.0,10318.0,3871.0,4276.0,1963.0,7.264,17.188,,,,,,,,,,,421360.0
Faroe Islands,1981,,13648.0,29674.6,,,,,,,,,,,,,2375.0,9117.0,3559.0,3984.0,1845.0,2154.0,10467.0,3980.0,4245.0,1947.0,7.342,17.248,,,,,,,,,,,439680.0
Faroe Islands,1982,,13740.0,30126.2,,,,,,,,,,,,,2462.0,9276.0,3645.0,3934.0,1840.0,2227.0,10614.0,4085.0,4188.0,1950.0,7.436,16.486,,,,,,,,,,,458000.0
Faroe Islands,1983,,13826.0,30583.8,,,,,,,,,,,,,2544.0,9453.0,3702.0,3893.0,1803.0,2301.0,10767.0,4176.0,4139.0,1943.0,7.533,15.331,,,,,,,,,,,487312.0
Faroe Islands,1984,,13916.0,31037.4,,,,,,,,,,,,,2632.0,9640.0,3736.0,3859.0,1755.0,2371.0,10922.0,4232.0,4134.0,1910.0,7.638,15.387,,,,,,,,,,,498304.0
Faroe Islands,1985,,14017.0,31480.0,,,,,,,,,,,,,2726.0,9775.0,3784.0,3826.0,1734.0,2419.0,11090.0,4255.0,4139.0,1882.0,7.745,16.193,,,,,,,,,,,516623.97
Faroe Islands,1986,,14140.0,31769.2,,,,,,,,,,,,,2803.0,9881.0,3842.0,3798.0,1723.0,2461.0,11257.0,4270.0,4131.0,1883.0,7.781,17.171,,,,,,,,,,,490976.0
Faroe Islands,1987,,14278.0,32043.4,,,,,,,,,,,,,2871.0,10036.0,3854.0,3770.0,1738.0,2499.0,11431.0,4302.0,4099.0,1905.0,7.791,17.098,,,,,,,,,,,498304.0
Faroe Islands,1988,,14392.0,32341.6,,,,,,,,,,,,,2952.0,10196.0,3841.0,3710.0,1823.0,2526.0,11648.0,4321.0,4036.0,1951.0,7.788,18.54,,,,,,,,,,,527616.0
Faroe Islands,1989,,14435.0,32710.8,,,,,,,,,,,,,3020.0,10351.0,3842.0,3638.0,1941.0,2551.0,11875.0,4324.0,3974.0,2045.0,7.752,19.552,,,,,,,,,,,578912.0
Faroe Islands,1990,,14492.0,33066.0,,,,,,,,,,,,,3076.0,10423.0,3715.0,3561.0,2020.0,2578.0,11946.0,4218.0,3879.0,2130.0,7.824,20.237,,,,,,,,,,,703488.0
